SNo,Date,Province/State,Country/Region,Time,Confirmed,Deaths,Recovered
12318,04-06-2020,,Guyana,09:37:00,69,4,8
12319,04-06-2020,,Haiti,09:37:00,32,1,0
12320,04-06-2020,,Holy See,09:37:00,42,0,0
12321,04-06-2020,,Honduras,09:37:00,66,22,6
12322,04-06-2020,,Hungary,09:37:00,194,38,67
12323,04-06-2020,,Iceland,09:37:00,481,6,460
12324,04-06-2020,,India,09:37:00,582,136,375
12325,04-06-2020,,Indonesia,09:37:00,447,209,192
12326,04-06-2020,,Iran,09:37:00,28005,3739,24236
12327,04-06-2020,,Iraq,09:37:00,479,64,344
12328,04-06-2020,,Ireland,09:37:00,230,174,25
12329,04-06-2020,,Israel,09:37:00,655,57,585
12330,04-06-2020,,Italy,09:37:00,39427,16523,22837
12331,04-06-2020,,Ivory Coast,09:37:00,108,3,41
12332,04-06-2020,,Jamaica,09:37:00,39,3,8
12333,04-06-2020,,Japan,09:37:00,732,85,575
12334,04-06-2020,,Jordan,09:37:00,149,6,126
12335,04-06-2020,,Kazakhstan,09:37:00,136,6,46
12336,04-06-2020,,Kenya,09:37:00,24,6,4
12337,04-06-2020,,Kosovo,09:37:00,114,1,23
12338,04-06-2020,,Kuwait,09:37:00,109,1,103
12339,04-06-2020,,Kyrgyzstan,09:37:00,79,4,33
12340,04-06-2020,,Laos,09:37:00,9,0,0
12341,04-06-2020,,Latvia,09:37:00,101,1,16
12342,04-06-2020,,Lebanon,09:37:00,100,19,60
12343,04-06-2020,,Liberia,09:37:00,104,3,3
12344,04-06-2020,,Libya,09:37:00,10,1,1
12345,04-06-2020,,Liechtenstein,09:37:00,105,1,55
12346,04-06-2020,,Lithuania,09:37:00,82,15,8
12347,04-06-2020,,Luxembourg,09:37:00,569,41,500
12348,04-06-2020,,MS Zaandam,09:37:00,11,2,0
12349,04-06-2020,,Madagascar,09:37:00,32,0,2
12350,04-06-2020,,Malawi,09:37:00,6,0,0
12351,04-06-2020,,Malaysia,09:37:00,1307,62,1241
12352,04-06-2020,,Maldives,09:37:00,27,0,13
12353,04-06-2020,,Mali,09:37:00,30,5,9
12354,04-06-2020,,Malta,09:37:00,76,0,5
12355,04-06-2020,,Mauritania,09:37:00,32,1,2
12356,04-06-2020,,Mauritius,09:37:00,102,7,7
12357,04-06-2020,,Mexico,09:37:00,750,94,633
12358,04-06-2020,,Moldova,09:37:00,102,19,37
12359,04-06-2020,,Monaco,09:37:00,36,1,4
12360,04-06-2020,,Mongolia,09:37:00,58,0,2
12361,04-06-2020,,Montenegro,09:37:00,52,2,1
12362,04-06-2020,,Morocco,09:37:00,204,80,81
12363,04-06-2020,,Mozambique,09:37:00,14,0,1
12364,04-06-2020,,Namibia,09:37:00,8,0,3
12365,04-06-2020,,Nepal,09:37:00,19,0,1
12366,04-06-2020,,Netherlands,09:37:00,2165,1867,250
12367,04-06-2020,,New Zealand,09:37:00,179,1,176
12368,04-06-2020,,Nicaragua,09:37:00,3,1,0
12369,04-06-2020,,Niger,09:37:00,66,10,26
12370,04-06-2020,,Nigeria,09:37:00,130,5,35
12371,04-06-2020,,North Macedonia,09:37:00,114,23,30
12372,04-06-2020,,Norway,09:37:00,111,76,32
12373,04-06-2020,,Oman,09:37:00,160,2,61
12374,04-06-2020,,Pakistan,09:37:00,316,53,259
12375,04-06-2020,,Panama,09:37:00,149,54,13
12376,04-06-2020,,Papua New Guinea,09:37:00,5,0,0
12377,04-06-2020,,Paraguay,09:37:00,69,5,12
12378,04-06-2020,,Peru,09:37:00,1102,92,997
12379,04-06-2020,,Philippines,09:37:00,311,163,73
12380,04-06-2020,,Poland,09:37:00,271,107,162
12381,04-06-2020,,Portugal,09:37:00,543,311,140
12382,04-06-2020,,Qatar,09:37:00,188,4,131
12383,04-06-2020,,Romania,09:37:00,599,176,406
12384,04-06-2020,,Russia,09:37:00,513,47,406
12385,04-06-2020,,Rwanda,09:37:00,68,0,4
12386,04-06-2020,,Saint Kitts and Nevis,09:37:00,26,0,0
12387,04-06-2020,,Saint Lucia,09:37:00,89,0,1
12388,04-06-2020,,Saint Vincent and the Grenadines,09:37:00,78,0,1
12389,04-06-2020,,San Marino,09:37:00,109,32,35
12390,04-06-2020,,Sao Tome and Principe,09:37:00,84,0,0
12391,04-06-2020,,Saudi Arabia,09:37:00,609,38,551
12392,04-06-2020,,Senegal,09:37:00,107,2,92
12393,04-06-2020,,Serbia,09:37:00,96,58,0
12394,04-06-2020,,Seychelles,09:37:00,91,0,0
12395,04-06-2020,,Sierra Leone,09:37:00,43,0,0
12396,04-06-2020,,Singapore,09:37:00,444,6,344
12397,04-06-2020,,Slovakia,09:37:00,87,2,8
12398,04-06-2020,,Slovenia,09:37:00,137,30,102
12399,04-06-2020,,Somalia,09:37:00,79,0,1
12400,04-06-2020,,South Africa,09:37:00,164,12,95
12401,04-06-2020,,South Korea,09:37:00,6846,186,6598
12402,04-06-2020,,South Sudan,09:37:00,72,0,0
12403,04-06-2020,,Spain,09:37:00,53859,13341,40437
12404,04-06-2020,,Sri Lanka,09:37:00,124,5,38
12405,04-06-2020,,Sudan,09:37:00,93,2,2
12406,04-06-2020,,Suriname,09:37:00,80,1,0
12407,04-06-2020,,Sweden,09:37:00,778,477,205
12408,04-06-2020,,Switzerland,09:37:00,8822,765,8056
12409,04-06-2020,,Syria,09:37:00,47,2,2
12410,04-06-2020,,Taiwan,09:37:00,111,5,57
12411,04-06-2020,,Tanzania,09:37:00,30,1,3
12412,04-06-2020,,Thailand,09:37:00,822,26,793
12413,04-06-2020,,Timor-Leste,09:37:00,16,0,0
12414,04-06-2020,,Togo,09:37:00,90,3,23
12415,04-06-2020,,Trinidad and Tobago,09:37:00,44,8,1
12416,04-06-2020,,Tunisia,09:37:00,109,22,5
12417,04-06-2020,,Turkey,09:37:00,2045,649,1326
12418,04-06-2020,,UK,09:37:00,5605,5373,135
12419,04-06-2020,,Uganda,09:37:00,26,0,0
12420,04-06-2020,,Ukraine,09:37:00,124,38,28
12421,04-06-2020,,United Arab Emirates,09:37:00,189,11,167
12422,04-06-2020,,Uruguay,09:37:00,154,6,104
12423,04-06-2020,,Uzbekistan,09:37:00,69,2,30
12424,04-06-2020,,Venezuela,09:37:00,93,7,65
12425,04-06-2020,,Vietnam,09:37:00,131,0,95
12426,04-06-2020,,West Bank and Gaza,09:37:00,78,1,24
12427,04-06-2020,,Western Sahara,09:37:00,27,0,0
12428,04-06-2020,,Zambia,09:37:00,39,1,5
12429,04-06-2020,,Zimbabwe,09:37:00,20,1,0
12430,04-06-2020,Alabama,US,09:37:00,88,49,0
12431,04-06-2020,Alaska,US,09:37:00,73,6,0
12432,04-06-2020,Alberta,Canada,09:37:00,115,23,0
12433,04-06-2020,Anguilla,UK,09:37:00,91,0,0
12434,04-06-2020,Anhui,Mainland China,09:37:00,1045,6,984
12435,04-06-2020,Arizona,US,09:37:00,118,65,0
12436,04-06-2020,Arkansas,US,09:37:00,114,16,0
12437,04-06-2020,Aruba,Netherlands,09:37:00,94,0,2
12438,04-06-2020,Australian Capital Territory,Australia,09:37:00,97,2,40
12439,04-06-2020,Beijing,Mainland China,09:37:00,511,8,443
12440,04-06-2020,Bermuda,UK,09:37:00,49,2,17
12441,04-06-2020,"Bonaire, Sint Eustatius and Saba",Netherlands,09:37:00,74,0,0
12442,04-06-2020,British Columbia,Canada,09:37:00,58,38,0
12443,04-06-2020,British Virgin Islands,UK,09:37:00,21,0,0
12444,04-06-2020,California,US,09:37:00,390,380,0
12445,04-06-2020,Cayman Islands,UK,09:37:00,77,1,1
12446,04-06-2020,Channel Islands,UK,09:37:00,67,7,27
12447,04-06-2020,Chongqing,Mainland China,09:37:00,610,6,570
12448,04-06-2020,Colorado,US,09:37:00,166,150,0
12449,04-06-2020,Connecticut,US,09:37:00,295,206,0
12450,04-06-2020,Curacao,Netherlands,09:37:00,28,1,5
12451,04-06-2020,Delaware,US,09:37:00,24,15,0
12452,04-06-2020,Diamond Princess cruise ship,Canada,09:37:00,66,1,0
12453,04-06-2020,Diamond Princess cruise ship,US,09:37:00,11,0,0
12454,04-06-2020,District of Columbia,US,09:37:00,75,24,0
12455,04-06-2020,Falkland Islands (Islas Malvinas),UK,09:37:00,60,0,0
12456,04-06-2020,Faroe Islands,Denmark,09:37:00,117,0,107
12457,04-06-2020,Florida,US,09:37:00,255,236,0
12458,04-06-2020,French Guiana,France,09:37:00,127,0,34
12459,04-06-2020,French Polynesia,France,09:37:00,46,0,0
12460,04-06-2020,Fujian,Mainland China,09:37:00,398,1,305
12461,04-06-2020,Gansu,Mainland China,09:37:00,163,2,132
12462,04-06-2020,Georgia,US,09:37:00,306,229,0
12463,04-06-2020,Gibraltar,UK,09:37:00,65,0,52
12464,04-06-2020,Grand Princess,Canada,09:37:00,48,0,0
12465,04-06-2020,Grand Princess,US,09:37:00,78,3,0
12466,04-06-2020,Greenland,Denmark,09:37:00,26,0,4
12467,04-06-2020,Guadeloupe,France,09:37:00,54,7,31
12468,04-06-2020,Guam,US,09:37:00,71,4,0
12469,04-06-2020,Guangdong,Mainland China,09:37:00,1443,8,1395
12470,04-06-2020,Guangxi,Mainland China,09:37:00,280,2,252
12471,04-06-2020,Guizhou,Mainland China,09:37:00,161,2,144
12472,04-06-2020,Hainan,Mainland China,09:37:00,244,6,162
12473,04-06-2020,Hawaii,US,09:37:00,87,5,0
12474,04-06-2020,Hebei,Mainland China,09:37:00,350,6,310
12475,04-06-2020,Heilongjiang,Mainland China,09:37:00,492,13,469
12476,04-06-2020,Henan,Mainland China,09:37:00,1336,22,1252
12477,04-06-2020,Hong Kong,Hong Kong,09:37:00,311,4,216
12478,04-06-2020,Hubei,Mainland China,09:37:00,67248,3212,64014
12479,04-06-2020,Hunan,Mainland China,09:37:00,1106,4,1014
12480,04-06-2020,Idaho,US,09:37:00,10,10,0
12481,04-06-2020,Illinois,US,09:37:00,353,307,0
12482,04-06-2020,Indiana,US,09:37:00,177,143,0
12483,04-06-2020,Inner Mongolia,Mainland China,09:37:00,96,1,74
12484,04-06-2020,Iowa,US,09:37:00,123,25,0
12485,04-06-2020,Isle of Man,UK,09:37:00,109,1,55
12486,04-06-2020,Jiangsu,Mainland China,09:37:00,685,0,633
12487,04-06-2020,Jiangxi,Mainland China,09:37:00,940,1,935
12488,04-06-2020,Jilin,Mainland China,09:37:00,140,1,92
12489,04-06-2020,Kansas,US,09:37:00,53,25,0
12490,04-06-2020,Kentucky,US,09:37:00,132,45,0
12491,04-06-2020,Liaoning,Mainland China,09:37:00,209,2,128
12492,04-06-2020,Louisiana,US,09:37:00,537,512,0
12493,04-06-2020,Macau,Macau,09:37:00,85,0,10
12494,04-06-2020,Maine,US,09:37:00,98,10,0
12495,04-06-2020,Manitoba,Canada,09:37:00,41,2,0
12496,04-06-2020,Martinique,France,09:37:00,152,4,50
12497,04-06-2020,Maryland,US,09:37:00,146,91,0
12498,04-06-2020,Massachusetts,US,09:37:00,319,260,0
12499,04-06-2020,Mayotte,France,09:37:00,77,2,14
12500,04-06-2020,Michigan,US,09:37:00,739,727,0
12501,04-06-2020,Minnesota,US,09:37:00,80,30,0
12502,04-06-2020,Mississippi,US,09:37:00,98,51,0
12503,04-06-2020,Missouri,US,09:37:00,70,47,0
12504,04-06-2020,Montana,US,09:37:00,95,6,0
12505,04-06-2020,Montserrat,UK,09:37:00,17,0,0
12506,04-06-2020,Nebraska,US,09:37:00,85,9,0
12507,04-06-2020,Nevada,US,09:37:00,104,46,0
12508,04-06-2020,New Brunswick,Canada,09:37:00,92,0,0
12509,04-06-2020,New Caledonia,France,09:37:00,3,0,1
12510,04-06-2020,New Hampshire,US,09:37:00,99,9,0
12511,04-06-2020,New Jersey,US,09:37:00,1083,1003,0
12512,04-06-2020,New Mexico,US,09:37:00,47,12,0
12513,04-06-2020,New South Wales,Australia,09:37:00,42,18,4
12514,04-06-2020,New York,US,09:37:00,4731,4698,0
12515,04-06-2020,Newfoundland and Labrador,Canada,09:37:00,63,1,0
12516,04-06-2020,Ningxia,Mainland China,09:37:00,170,0,75
12517,04-06-2020,North Carolina,US,09:37:00,52,45,0
12518,04-06-2020,North Dakota,US,09:37:00,92,3,0
12519,04-06-2020,Northern Mariana Islands,US,09:37:00,82,1,0
12520,04-06-2020,Northern Territory,Australia,09:37:00,25,0,2
12521,04-06-2020,Northwest Territories,Canada,09:37:00,1,0,0
12522,04-06-2020,Nova Scotia,Canada,09:37:00,19,0,0
12523,04-06-2020,Ohio,US,09:37:00,206,142,0
12524,04-06-2020,Oklahoma,US,09:37:00,122,51,0
12525,04-06-2020,Ontario,Canada,09:37:00,190,150,0
12526,04-06-2020,Oregon,US,09:37:00,79,27,0
12527,04-06-2020,Pennsylvania,US,09:37:00,218,179,0
12528,04-06-2020,Prince Edward Island,Canada,09:37:00,94,0,0
12529,04-06-2020,Puerto Rico,US,09:37:00,56,21,0
12530,04-06-2020,Qinghai,Mainland China,09:37:00,24,0,18
12531,04-06-2020,Quebec,Canada,09:37:00,153,121,0
12532,04-06-2020,Queensland,Australia,09:37:00,222,4,173
12533,04-06-2020,Recovered,Canada,09:37:00,3316,0,3256
12534,04-06-2020,Recovered,US,09:37:00,19599,0,19581
12535,04-06-2020,Reunion,France,09:37:00,51,0,40
12536,04-06-2020,Rhode Island,US,09:37:00,111,27,0
12537,04-06-2020,Saint Barthelemy,France,09:37:00,29,0,1
12538,04-06-2020,Saint Pierre and Miquelon,France,09:37:00,50,0,0
12539,04-06-2020,Saskatchewan,Canada,09:37:00,51,3,0
12540,04-06-2020,Shaanxi,Mainland China,09:37:00,309,3,246
12541,04-06-2020,Shandong,Mainland China,09:37:00,819,7,755
12542,04-06-2020,Shanghai,Mainland China,09:37:00,481,6,389
12543,04-06-2020,Shanxi,Mainland China,09:37:00,200,0,133
12544,04-06-2020,Sichuan,Mainland China,09:37:00,591,3,540
12545,04-06-2020,Sint Maarten,Netherlands,09:37:00,23,6,1
12546,04-06-2020,South Australia,Australia,09:37:00,105,0,53
12547,04-06-2020,South Carolina,US,09:37:00,87,48,0
12548,04-06-2020,South Dakota,US,09:37:00,98,4,0
12549,04-06-2020,St Martin,France,09:37:00,29,2,7
12550,04-06-2020,Tasmania,Australia,09:37:00,61,2,26
12551,04-06-2020,Tennessee,US,09:37:00,128,65,0
12552,04-06-2020,Texas,US,09:37:00,211,150,0
12553,04-06-2020,Tianjin,Mainland China,09:37:00,232,3,144
12554,04-06-2020,Tibet,Mainland China,09:37:00,98,0,1
12555,04-06-2020,Turks and Caicos Islands,UK,09:37:00,1,1,0
12556,04-06-2020,Utah,US,09:37:00,110,13,0
12557,04-06-2020,Vermont,US,09:37:00,105,23,0
12558,04-06-2020,Victoria,Australia,09:37:00,692,10,620
12559,04-06-2020,Virgin Islands,US,09:37:00,72,1,0
12560,04-06-2020,Virginia,US,09:37:00,156,66,0
12561,04-06-2020,Washington,US,09:37:00,404,381,0
12562,04-06-2020,West Virginia,US,09:37:00,97,4,0
12563,04-06-2020,Western Australia,Australia,09:37:00,191,4,162
12564,04-06-2020,Wisconsin,US,09:37:00,136,78,0
12565,04-06-2020,Wyoming,US,09:37:00,58,0,0
12566,04-06-2020,Xinjiang,Mainland China,09:37:00,163,3,73
12567,04-06-2020,Yukon,Canada,09:37:00,86,0,0
12568,04-06-2020,Yunnan,Mainland China,09:37:00,230,2,172
12569,04-06-2020,Zhejiang,Mainland China,09:37:00,1288,1,1230
12570,04-07-2020,,Afghanistan,23:11:00,36,14,18
12571,04-07-2020,,Albania,23:11:00,203,22,131
12572,04-07-2020,,Algeria,23:11:00,327,193,113
12573,04-07-2020,,Andorra,23:11:00,78,22,39
12574,04-07-2020,,Angola,23:11:00,76,2,2
12575,04-07-2020,,Antigua and Barbuda,23:11:00,3,1,0
12576,04-07-2020,,Argentina,23:11:00,453,56,338
12577,04-07-2020,,Armenia,23:11:00,100,8,87
12578,04-07-2020,,Austria,23:11:00,4376,243,4046
12579,04-07-2020,,Azerbaijan,23:11:00,106,8,44
12580,04-07-2020,,Bahamas,23:11:00,28,6,5
12581,04-07-2020,,Bahrain,23:11:00,473,5,458
12582,04-07-2020,,Bangladesh,23:11:00,108,17,33
12583,04-07-2020,,Barbados,23:11:00,103,3,6
12584,04-07-2020,,Belarus,23:11:00,108,13,54
12585,04-07-2020,,Belgium,23:11:00,6246,2035,4157
12586,04-07-2020,,Belize,23:11:00,75,1,0
12587,04-07-2020,,Benin,23:11:00,100,1,5
12588,04-07-2020,,Bhutan,23:11:00,19,0,2
12589,04-07-2020,,Bolivia,23:11:00,27,14,2
12590,04-07-2020,,Bosnia and Herzegovina,23:11:00,194,33,68
12591,04-07-2020,,Botswana,23:11:00,52,1,0
12592,04-07-2020,,Brazil,23:11:00,818,686,127
12593,04-07-2020,,Brunei,23:11:00,182,1,85
12594,04-07-2020,,Bulgaria,23:11:00,155,23,42
12595,04-07-2020,,Burkina Faso,23:11:00,184,19,127
12596,04-07-2020,,Burma,23:11:00,36,1,0
12597,04-07-2020,,Burundi,23:11:00,5,0,0
12598,04-07-2020,,Cabo Verde,23:11:00,35,1,1
12599,04-07-2020,,Cambodia,23:11:00,58,0,58
12600,04-07-2020,,Cameroon,23:11:00,114,9,43
12601,04-07-2020,,Central African Republic,23:11:00,54,0,0
12602,04-07-2020,,Chad,23:11:00,93,0,2
12603,04-07-2020,,Chile,23:11:00,990,43,898
12604,04-07-2020,,Colombia,23:11:00,151,50,100
12605,04-07-2020,,Congo (Brazzaville),23:11:00,59,5,2
12606,04-07-2020,,Congo (Kinshasa),23:11:00,102,18,9
12607,04-07-2020,,Costa Rica,23:11:00,65,2,24
12608,04-07-2020,,Croatia,23:11:00,270,18,167
12609,04-07-2020,,Cuba,23:11:00,109,11,27
12610,04-07-2020,,Cyprus,23:11:00,115,9,47
12611,04-07-2020,,Czech Republic,23:11:00,263,88,172
12612,04-07-2020,,Denmark,23:11:00,1698,203,1491
12613,04-07-2020,,Diamond Princess,23:11:00,641,11,619
12614,04-07-2020,,Djibouti,23:11:00,28,0,9
12615,04-07-2020,,Dominica,23:11:00,85,0,1
12616,04-07-2020,,Dominican Republic,23:11:00,188,98,36
12617,04-07-2020,,Ecuador,23:11:00,365,191,100
12618,04-07-2020,,Egypt,23:11:00,441,94,276
12619,04-07-2020,,El Salvador,23:11:00,75,4,5
12620,04-07-2020,,Equatorial Guinea,23:11:00,99,0,3
12621,04-07-2020,,Eritrea,23:11:00,8,0,0
12622,04-07-2020,,Estonia,23:11:00,90,21,69
12623,04-07-2020,,Eswatini,23:11:00,21,0,4
12624,04-07-2020,,Ethiopia,23:11:00,7,2,4
12625,04-07-2020,,Fiji,23:11:00,84,0,0
12626,04-07-2020,,Finland,23:11:00,351,34,300
12627,04-07-2020,,France,23:11:00,29746,10328,19337
12628,04-07-2020,,Gabon,23:11:00,5,1,1
12629,04-07-2020,,Gambia,23:11:00,21,1,2
12630,04-07-2020,,Georgia,23:11:00,140,3,46
12631,04-07-2020,,Germany,23:11:00,38139,2016,36081
12632,04-07-2020,,Ghana,23:11:00,99,5,31
12633,04-07-2020,,Greece,23:11:00,404,81,269
12634,04-07-2020,,Grenada,23:11:00,39,0,0
12635,04-07-2020,,Guatemala,23:11:00,100,3,17
12636,04-07-2020,,Guinea,23:11:00,28,0,5
12637,04-07-2020,,Guinea-Bissau,23:11:00,95,0,0
12638,04-07-2020,,Guyana,23:11:00,53,5,8
12639,04-07-2020,,Haiti,23:11:00,32,1,0
12640,04-07-2020,,Holy See,23:11:00,44,0,0
12641,04-07-2020,,Honduras,23:11:00,104,22,6
12642,04-07-2020,,Hungary,23:11:00,212,47,71
12643,04-07-2020,,Iceland,23:11:00,626,6,559
12644,04-07-2020,,India,23:11:00,659,150,421
12645,04-07-2020,,Indonesia,23:11:00,518,221,204
12646,04-07-2020,,Iran,23:11:00,30948,3872,27039
12647,04-07-2020,,Iraq,23:11:00,482,65,373
12648,04-07-2020,,Ireland,23:11:00,297,210,25
12649,04-07-2020,,Israel,23:11:00,871,65,770
12650,04-07-2020,,Italy,23:11:00,41525,17127,24392
12651,04-07-2020,,Ivory Coast,23:11:00,47,3,41
12652,04-07-2020,,Jamaica,23:11:00,71,3,8
12653,04-07-2020,,Japan,23:11:00,720,92,592
12654,04-07-2020,,Jordan,23:11:00,227,6,138
12655,04-07-2020,,Kazakhstan,23:11:00,68,6,51
12656,04-07-2020,,Kenya,23:11:00,96,6,7
12657,04-07-2020,,Kosovo,23:11:00,34,4,24
12658,04-07-2020,,Kuwait,23:11:00,193,1,105
12659,04-07-2020,,Kyrgyzstan,23:11:00,126,4,33
12660,04-07-2020,,Laos,23:11:00,15,0,0
12661,04-07-2020,,Latvia,23:11:00,97,2,16
12662,04-07-2020,,Lebanon,23:11:00,115,19,62
12663,04-07-2020,,Liberia,23:11:00,20,3,3
12664,04-07-2020,,Libya,23:11:00,54,1,1
12665,04-07-2020,,Liechtenstein,23:11:00,56,1,55
12666,04-07-2020,,Lithuania,23:11:00,43,15,8
12667,04-07-2020,,Luxembourg,23:11:00,605,44,500
12668,04-07-2020,,MS Zaandam,23:11:00,44,2,0
12669,04-07-2020,,Madagascar,23:11:00,34,0,7
12670,04-07-2020,,Malawi,23:11:00,52,1,0
12671,04-07-2020,,Malaysia,23:11:00,1389,63,1321
12672,04-07-2020,,Maldives,23:11:00,22,0,13
12673,04-07-2020,,Mali,23:11:00,57,5,12
12674,04-07-2020,,Malta,23:11:00,53,0,5
12675,04-07-2020,,Mauritania,23:11:00,80,1,2
12676,04-07-2020,,Mauritius,23:11:00,51,7,8
12677,04-07-2020,,Mexico,23:11:00,839,125,633
12678,04-07-2020,,Moldova,23:11:00,94,22,40
12679,04-07-2020,,Monaco,23:11:00,82,1,4
12680,04-07-2020,,Mongolia,23:11:00,93,0,4
12681,04-07-2020,,Montenegro,23:11:00,103,2,4
12682,04-07-2020,,Morocco,23:11:00,202,90,93
12683,04-07-2020,,Mozambique,23:11:00,80,0,1
12684,04-07-2020,,Namibia,23:11:00,54,0,3
12685,04-07-2020,,Nepal,23:11:00,5,0,1
12686,04-07-2020,,Netherlands,23:11:00,2387,2101,250
12687,04-07-2020,,New Zealand,23:11:00,304,1,241
12688,04-07-2020,,Nicaragua,23:11:00,58,1,0
12689,04-07-2020,,Niger,23:11:00,82,11,26
12690,04-07-2020,,Nigeria,23:11:00,80,6,44
12691,04-07-2020,,North Macedonia,23:11:00,132,26,30
12692,04-07-2020,,Norway,23:11:00,185,89,32
12693,04-07-2020,,Oman,23:11:00,165,2,67
12694,04-07-2020,,Pakistan,23:11:00,585,57,429
12695,04-07-2020,,Panama,23:11:00,159,55,14
12696,04-07-2020,,Papua New Guinea,23:11:00,49,0,0
12697,04-07-2020,,Paraguay,23:11:00,115,5,15
12698,04-07-2020,,Peru,23:11:00,1435,107,1301
12699,04-07-2020,,Philippines,23:11:00,266,177,84
12700,04-07-2020,,Poland,23:11:00,366,129,191
12701,04-07-2020,,Portugal,23:11:00,565,345,184
12702,04-07-2020,,Qatar,23:11:00,240,6,150
12703,04-07-2020,,Romania,23:11:00,683,197,460
12704,04-07-2020,,Russia,23:11:00,581,58,494
12705,04-07-2020,,Rwanda,23:11:00,88,0,7
12706,04-07-2020,,Saint Kitts and Nevis,23:11:00,75,0,0
12707,04-07-2020,,Saint Lucia,23:11:00,81,0,1
12708,04-07-2020,,Saint Vincent and the Grenadines,23:11:00,57,0,1
12709,04-07-2020,,San Marino,23:11:00,134,34,40
12710,04-07-2020,,Sao Tome and Principe,23:11:00,89,0,0
12711,04-07-2020,,Saudi Arabia,23:11:00,657,41,615
12712,04-07-2020,,Senegal,23:11:00,205,2,105
12713,04-07-2020,,Serbia,23:11:00,146,61,0
12714,04-07-2020,,Seychelles,23:11:00,93,0,0
12715,04-07-2020,,Sierra Leone,23:11:00,75,0,0
12716,04-07-2020,,Singapore,23:11:00,410,6,377
12717,04-07-2020,,Slovakia,23:11:00,92,2,13
12718,04-07-2020,,Slovenia,23:11:00,178,36,102
12719,04-07-2020,,Somalia,23:11:00,71,0,1
12720,04-07-2020,,South Africa,23:11:00,123,13,95
12721,04-07-2020,,South Korea,23:11:00,6918,192,6694
12722,04-07-2020,,South Sudan,23:11:00,62,0,0
12723,04-07-2020,,Spain,23:11:00,57283,14045,43208
12724,04-07-2020,,Sri Lanka,23:11:00,74,6,42
12725,04-07-2020,,Sudan,23:11:00,41,2,2
12726,04-07-2020,,Suriname,23:11:00,44,1,0
12727,04-07-2020,,Sweden,23:11:00,800,591,205
12728,04-07-2020,,Switzerland,23:11:00,9537,821,8704
12729,04-07-2020,,Syria,23:11:00,72,2,3
12730,04-07-2020,,Taiwan,23:11:00,83,5,57
12731,04-07-2020,,Tanzania,23:11:00,62,1,5
12732,04-07-2020,,Thailand,23:11:00,1011,27,888
12733,04-07-2020,,Timor-Leste,23:11:00,3,0,0
12734,04-07-2020,,Togo,23:11:00,80,3,23
12735,04-07-2020,,Trinidad and Tobago,23:11:00,59,8,1
12736,04-07-2020,,Tunisia,23:11:00,63,23,25
12737,04-07-2020,,Turkey,23:11:00,2399,725,1582
12738,04-07-2020,,UK,23:11:00,6378,6159,135
12739,04-07-2020,,Uganda,23:11:00,47,0,0
12740,04-07-2020,,Ukraine,23:11:00,89,45,28
12741,04-07-2020,,United Arab Emirates,23:11:00,289,12,186
12742,04-07-2020,,Uruguay,23:11:00,231,7,150
12743,04-07-2020,,Uzbekistan,23:11:00,52,2,30
12744,04-07-2020,,Venezuela,23:11:00,116,7,65
12745,04-07-2020,,Vietnam,23:11:00,193,0,123
12746,04-07-2020,,West Bank and Gaza,23:11:00,111,1,42
12747,04-07-2020,,Western Sahara,23:11:00,61,0,0
12748,04-07-2020,,Zambia,23:11:00,77,1,7
12749,04-07-2020,,Zimbabwe,23:11:00,88,2,0
12750,04-07-2020,Alabama,US,23:11:00,106,64,0
12751,04-07-2020,Alaska,US,23:11:00,32,6,0
12752,04-07-2020,Alberta,Canada,23:11:00,90,24,0
12753,04-07-2020,Anguilla,UK,23:11:00,63,0,0
12754,04-07-2020,Anhui,Mainland China,23:11:00,1025,6,984
12755,04-07-2020,Arizona,US,23:11:00,141,73,0
12756,04-07-2020,Arkansas,US,23:11:00,18,18,0
12757,04-07-2020,Aruba,Netherlands,23:11:00,68,0,14
12758,04-07-2020,Australian Capital Territory,Australia,23:11:00,114,2,40
12759,04-07-2020,Beijing,Mainland China,23:11:00,473,8,448
12760,04-07-2020,Bermuda,UK,23:11:00,82,2,17
12761,04-07-2020,"Bonaire, Sint Eustatius and Saba",Netherlands,23:11:00,4,0,0
12762,04-07-2020,British Columbia,Canada,23:11:00,136,39,0
12763,04-07-2020,British Virgin Islands,UK,23:11:00,82,0,0
12764,04-07-2020,California,US,23:11:00,455,432,0
12765,04-07-2020,Cayman Islands,UK,23:11:00,59,1,6
12766,04-07-2020,Channel Islands,UK,23:11:00,119,7,34
12767,04-07-2020,Chongqing,Mainland China,23:11:00,666,6,570
12768,04-07-2020,Colorado,US,23:11:00,184,179,0
12769,04-07-2020,Connecticut,US,23:11:00,321,277,0
12770,04-07-2020,Curacao,Netherlands,23:11:00,96,1,7
12771,04-07-2020,Delaware,US,23:11:00,49,16,0
12772,04-07-2020,Diamond Princess cruise ship,Canada,23:11:00,72,1,0
12773,04-07-2020,Diamond Princess cruise ship,US,23:11:00,22,0,0
12774,04-07-2020,District of Columbia,US,23:11:00,50,22,0
12775,04-07-2020,Falkland Islands (Malvinas),UK,23:11:00,43,0,0
12776,04-07-2020,Faroe Islands,Denmark,23:11:00,130,0,120
12777,04-07-2020,Florida,US,23:11:00,336,283,0
12778,04-07-2020,French Guiana,France,23:11:00,47,0,34
12779,04-07-2020,French Polynesia,France,23:11:00,0,0,0
